seed,model,landmark_hours,lead_minutes,n,events,p_mean,event_rate,brier,logloss
55,hazard,3.0,120,724,57,0.11309143457515329,0.0787292817679558,0.07697082860747263,0.2882145271694601
55,hazard,3.0,240,724,390,0.5430254316729372,0.5386740331491713,0.21792358471596032,0.6204066844769959
55,hazard,5.0,30,667,47,0.08633928490833036,0.0704647676161919,0.06472470104039921,0.25087707765717904
55,hazard,5.0,60,667,134,0.2034292594187945,0.20089955022488756,0.13934019752986962,0.44738293932674483
55,hazard,5.0,120,667,333,0.49827762763041067,0.4992503748125937,0.21674638733040852,0.6208354540181836
55,hazard,5.0,240,667,606,0.9152100734379703,0.9085457271364318,0.07621022027149663,0.2606538985809597
55,hazard,7.0,30,334,100,0.3002834655279284,0.2994011976047904,0.19729775351807347,0.5840500106849131
55,hazard,7.0,60,334,187,0.5463198534034772,0.5598802395209581,0.22151263411949124,0.6341187043932047
55,hazard,7.0,120,334,273,0.8368376403430531,0.8173652694610778,0.13522421670679605,0.4211820518674117
55,hazard,7.0,240,334,334,0.987468642268558,1.0,0.0003499449021060711,0.012710887658633402
55,hazard,9.0,30,61,16,0.4105291440683802,0.26229508196721313,0.22419960239664866,0.6409200029619163
55,hazard,9.0,60,61,31,0.6703914302420206,0.5081967213114754,0.2801161306425986,0.7602939858229898
55,hazard,9.0,120,61,61,0.9144046468062028,1.0,0.008603949683349975,0.09025955953100201
55,hazard,9.0,240,61,61,0.9978433158602307,1.0,9.608284437359032e-06,0.002161509693847292
55,hazard_cal,1.0,30,739,0,0.0015639044162574084,0.0,4.495044333418544e-06,0.0015661585306407115
55,hazard_cal,1.0,60,739,4,0.004128915243524719,0.005412719891745603,0.005411898753702535,0.03674472008628179
55,hazard_cal,1.0,120,739,15,0.015287990528646482,0.02029769959404601,0.020192476177766146,0.11004436725934215
55,hazard_cal,1.0,240,739,72,0.12174944787310679,0.09742895805142084,0.09350845406880255,0.3383870910009391
55,hazard_cal,3.0,30,724,7,0.011757831039998388,0.009668508287292817,0.009695908798752513,0.05652213185738883
55,hazard_cal,3.0,60,724,11,0.03091468597060273,0.015193370165745856,0.016111456791637807,0.08940023839231798
55,hazard_cal,3.0,120,724,57,0.10962142235213784,0.0787292817679558,0.07666415847763738,0.2875647764705932
55,hazard_cal,3.0,240,724,390,0.5403549963534007,0.5386740331491713,0.21806537817655247,0.6207689063805741
55,hazard_cal,5.0,30,667,47,0.08515769964646223,0.0704647676161919,0.06470470899879664,0.2509401618104757
55,hazard_cal,5.0,60,667,134,0.20161131555426093,0.20089955022488756,0.13923076943478335,0.44733984906655794
55,hazard_cal,5.0,120,667,333,0.49723218025854227,0.4992503748125937,0.21683525379689497,0.6210201110854596
55,hazard_cal,5.0,240,667,606,0.9165258891142507,0.9085457271364318,0.07622864096198893,0.26044242283909835
55,hazard_cal,7.0,30,334,100,0.3024486839956819,0.2994011976047904,0.1971949488816702,0.5839647639075869
55,hazard_cal,7.0,60,334,187,0.5498679180552699,0.5598802395209581,0.22121739782517372,0.6333571816896517
55,hazard_cal,7.0,120,334,273,0.8401764688711347,0.8173652694610778,0.13533639241736373,0.4209179490163969
55,hazard_cal,7.0,240,334,334,0.988159634309157,1.0,0.0003217527666564888,0.012005335719566546
55,hazard_cal,9.0,30,61,16,0.4153503295542353,0.26229508196721313,0.2259542249121166,0.6444756300446679
55,hazard_cal,9.0,60,61,31,0.6762400326863127,0.5081967213114754,0.28217640325940674,0.7653739630942138
55,hazard_cal,9.0,120,61,61,0.9179782737700848,1.0,0.007982724755357285,0.08633997420926053
55,hazard_cal,9.0,240,61,61,0.9980919066503595,1.0,7.833170629657652e-06,0.001912026187624067
