sid,user,day,cohort,model,lead_minutes,p,y,brier,logloss
s33-118-39,u039,2025-06-19,variable,hazard_cal,120,0.013680941931785928,0,0.0001871681721408985,0.013775388418428782
s33-118-13,u013,2025-06-19,variable,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-118-13,u013,2025-06-19,variable,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-118-13,u013,2025-06-19,variable,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-118-13,u013,2025-06-19,variable,hazard,30,0.0010556450226221203,0,1.114386413786857e-06,0.0010562026082718975
s33-118-13,u013,2025-06-19,variable,hazard,60,0.002849819178654789,0,8.121469351028655e-06,0.0028538876447639244
s33-118-13,u013,2025-06-19,variable,hazard,120,0.011189585220892084,0,0.00012520681741560655,0.011252659588318139
s33-118-13,u013,2025-06-19,variable,hazard_cal,30,0.001040298795536354,0,1.082221583994389e-06,0.0010408402818993328
s33-118-13,u013,2025-06-19,variable,hazard_cal,60,0.0028274714650712296,0,7.994594885792045e-06,0.0028314763133583786
s33-118-13,u013,2025-06-19,variable,hazard_cal,120,0.011283719494580291,0,0.0001273223256323713,0.01134786363687412
s33-118-31,u031,2025-06-19,variable,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-118-31,u031,2025-06-19,variable,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-118-31,u031,2025-06-19,variable,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-118-31,u031,2025-06-19,variable,hazard,30,0.0008426626356680122,0,7.100803175509611e-07,0.0008430178754056436
s33-118-31,u031,2025-06-19,variable,hazard,60,0.00227531899570943,0,5.177076532236169e-06,0.0022779114671884902
s33-118-31,u031,2025-06-19,variable,hazard,120,0.008942430790577882,0,7.996706844427537e-05,0.008982654301664167
s33-118-31,u031,2025-06-19,variable,hazard_cal,30,0.0008266482211228832,0,6.833472814856271e-07,0.0008269900831763823
s33-118-31,u031,2025-06-19,variable,hazard_cal,60,0.002247250464215478,0,5.050134648916681e-06,0.0022497793208998635
s33-118-31,u031,2025-06-19,variable,hazard_cal,120,0.008977110320479875,0,8.058850970606629e-05,0.00901764736135557
s33-118-43,u043,2025-06-19,variable,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-118-43,u043,2025-06-19,variable,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-118-43,u043,2025-06-19,variable,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-118-43,u043,2025-06-19,variable,hazard,30,0.000752740117284767,0,5.666176841698847e-07,0.0007530235683791182
s33-118-43,u043,2025-06-19,variable,hazard,60,0.0020326905069893986,0,4.131830697204818e-06,0.0020347592261906375
s33-118-43,u043,2025-06-19,variable,hazard,120,0.007992092879065549,0,6.387354858761025e-05,0.008024200840992857
s33-118-43,u043,2025-06-19,variable,hazard_cal,30,0.0007367563866992333,0,5.428099733421101e-07,0.0007370279250658466
s33-118-43,u043,2025-06-19,variable,hazard_cal,60,0.0020030545421546586,0,4.0122274988464094e-06,0.0020050633388385393
s33-118-43,u043,2025-06-19,variable,hazard_cal,120,0.008004962281895067,0,6.407942113456268e-05,0.008037174010073252
s33-118-45,u045,2025-06-19,variable,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-118-45,u045,2025-06-19,variable,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-118-45,u045,2025-06-19,variable,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-118-45,u045,2025-06-19,variable,hazard,30,0.0006244698859647624,0,3.8996263847684336e-07,0.0006246649484953457
s33-118-45,u045,2025-06-19,variable,hazard,60,0.0016865195892638019,0,2.844348324970543e-06,0.001687943364467989
s33-118-45,u045,2025-06-19,variable,hazard,120,0.00663485961499366,0,4.402136211067382e-05,0.006656968141624111
s33-118-45,u045,2025-06-19,variable,hazard_cal,30,0.0006089119264599541,0,3.707737341851725e-07,0.0006090973886176146
s33-118-45,u045,2025-06-19,variable,hazard_cal,60,0.001655684426910442,0,2.741290921513759e-06,0.0016570565871565893
s33-118-45,u045,2025-06-19,variable,hazard_cal,120,0.0066206737927517745,0,4.3833321470030166e-05,0.006642687671759299
s33-118-46,u046,2025-06-19,variable,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-118-46,u046,2025-06-19,variable,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-118-46,u046,2025-06-19,variable,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-118-46,u046,2025-06-19,variable,hazard,30,0.00030454035318205896,0,9.274482671625321e-08,0.00030458673501241543
s33-118-46,u046,2025-06-19,variable,hazard,60,0.000822732505707302,0,6.768887759474159e-07,0.0008230711358426954
s33-118-46,u046,2025-06-19,variable,hazard,120,0.0032413478238830784,0,1.0506335715391568e-05,0.0032466123709711013
s33-118-46,u046,2025-06-19,variable,hazard_cal,30,0.0002926848400810478,0,8.566441561326852e-08,0.00029272768064824805
s33-118-46,u046,2025-06-19,variable,hazard_cal,60,0.0007960812946744555,0,6.337454277305573e-07,0.0007963983356597533
s33-118-46,u046,2025-06-19,variable,hazard_cal,120,0.003188018935786574,0,1.016346473493376e-05,0.003193111494483425
s33-118-18,u018,2025-06-19,variable,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-118-18,u018,2025-06-19,variable,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-118-18,u018,2025-06-19,variable,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-118-18,u018,2025-06-19,variable,hazard,30,0.0005723938235998594,0,3.276346892952669e-07,0.0005725577034833796
s33-118-18,u018,2025-06-19,variable,hazard,60,0.001545954214140166,0,2.3899744322177387e-06,0.001547150434383053
s33-118-18,u018,2025-06-19,variable,hazard,120,0.006083295846005754,0,3.700648835003086e-05,0.006101874474697781
s33-118-18,u018,2025-06-19,variable,hazard_cal,30,0.0005571542513871375,0,3.104208598387616e-07,0.0005573095194919251
s33-118-18,u018,2025-06-19,variable,hazard_cal,60,0.0015150273817337023,0,2.2953079674028773e-06,0.0015161761961875852
s33-118-18,u018,2025-06-19,variable,hazard_cal,120,0.006059679170602905,0,3.671971165063871e-05,0.006078113535045537
s33-118-58,u058,2025-06-19,new,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-118-58,u058,2025-06-19,new,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-118-58,u058,2025-06-19,new,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-118-58,u058,2025-06-19,new,hazard,30,0.0012913823566556015,0,1.6676683910813752e-06,0.0012922169094129864
s33-118-58,u058,2025-06-19,new,hazard,60,0.0034854236040481323,0,1.2148177699655873e-05,0.0034915118437441233
s33-118-58,u058,2025-06-19,new,hazard,120,0.013670720672851244,0,0.00018688860371512237,0.013765025437109698
s33-118-58,u058,2025-06-19,new,hazard_cal,30,0.001277791297247477,0,1.63275059932139e-06,0.0012786083686524572
s33-118-58,u058,2025-06-19,new,hazard_cal,60,0.0034721568892502885,0,1.205587346356824e-05,0.003478198815714019
s33-118-58,u058,2025-06-19,new,hazard_cal,120,0.013841226091108383,0,0.00019157953970517944,0.013937909038003595
s33-118-3,u003,2025-06-19,regular,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-118-3,u003,2025-06-19,regular,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-118-3,u003,2025-06-19,regular,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-118-3,u003,2025-06-19,regular,hazard,30,0.0015884973204992603,0,2.5233237372333297e-06,0.0015897603200593583
s33-118-3,u003,2025-06-19,regular,hazard,60,0.004286105236301574,0,1.837069809665177e-05,0.004295316916259307
s33-118-3,u003,2025-06-19,regular,hazard,120,0.016788746156110035,0,0.00028186199749429946,0.016931274656792943
s33-118-3,u003,2025-06-19,regular,hazard_cal,30,0.0015783544905987323,0,2.491202897993184e-06,0.0015796014042683073
s33-118-3,u003,2025-06-19,regular,hazard_cal,60,0.004287622040068495,0,1.838370275848112e-05,0.004296840250351758
s33-118-3,u003,2025-06-19,regular,hazard_cal,120,0.01706813958765563,0,0.00029132138898369723,0.017215479231119553
s33-119-7,u007,2025-06-20,variable,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-7,u007,2025-06-20,variable,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-7,u007,2025-06-20,variable,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-7,u007,2025-06-20,variable,hazard,30,0.0026515028505269544,0,7.030467366352565e-06,0.0026550243103613557
s33-119-7,u007,2025-06-20,variable,hazard,60,0.007146994345019864,0,5.107952816774591e-05,0.007172656453501426
s33-119-7,u007,2025-06-20,variable,hazard,120,0.027861605251258914,0,0.0007762690471769783,0.02825710322822559
s33-119-7,u007,2025-06-20,variable,hazard_cal,30,0.002661913770243829,0,7.085784920213716e-06,0.0026654629625322964
s33-119-7,u007,2025-06-20,variable,hazard_cal,60,0.007223478293418517,0,5.2178638655488494e-05,0.007249693934443915
s33-119-7,u007,2025-06-20,variable,hazard_cal,120,0.028611282277952066,0,0.000818605473588654,0.029028563589198912
s33-119-20,u020,2025-06-20,variable,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-20,u020,2025-06-20,variable,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-20,u020,2025-06-20,variable,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-20,u020,2025-06-20,variable,hazard,30,0.0005802888968217124,0,3.3673520377455996e-07,0.0005804573295865271
s33-119-20,u020,2025-06-20,variable,hazard,60,0.001567265756367564,0,2.456321951082393e-06,0.0015684952020898052
s33-119-20,u020,2025-06-20,variable,hazard,120,0.006166936775257481,0,3.803110919002314e-05,0.00618603087171891
s33-119-20,u020,2025-06-20,variable,hazard_cal,30,0.0005649951534839603,0,3.1921952346036393e-07,0.0005651548233903386
s33-119-20,u020,2025-06-20,variable,hazard_cal,60,0.0015363367900498304,0,2.3603307324606167e-06,0.0015375181655648787
s33-119-20,u020,2025-06-20,variable,hazard_cal,120,0.006144686697262314,0,3.775717460751244e-05,0.0061636429780643045
s33-119-24,u024,2025-06-20,regular,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-24,u024,2025-06-20,regular,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-24,u024,2025-06-20,regular,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-24,u024,2025-06-20,regular,hazard,30,0.0022977195979539955,0,5.279515350821871e-06,0.002300363406225857
s33-119-24,u024,2025-06-20,regular,hazard,60,0.006195501619164934,0,3.838424031307532e-05,0.006214773379368388
s33-119-24,u024,2025-06-20,regular,hazard,120,0.02419069486711256,0,0.000585189718153746,0.02448809574415787
s33-119-24,u024,2025-06-20,regular,hazard_cal,30,0.002300096045323108,0,5.290441817711e-06,0.0023027453294168247
s33-119-24,u024,2025-06-20,regular,hazard_cal,60,0.006243840718620164,0,3.8985546919499164e-05,0.006263415013804459
s33-119-24,u024,2025-06-20,regular,hazard_cal,120,0.02477248314958158,0,0.0006136759213963034,0.025084484590496295
s33-119-32,u032,2025-06-20,regular,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-32,u032,2025-06-20,regular,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-32,u032,2025-06-20,regular,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-32,u032,2025-06-20,regular,hazard,30,0.006245196228545469,0,3.900247593303855e-05,0.006264779041425442
s33-119-32,u032,2025-06-20,regular,hazard,60,0.016775397584381513,0,0.0002814139641140731,0.016917698244741427
s33-119-32,u032,2025-06-20,regular,hazard,120,0.06435649095481621,0,0.004141757928017341,0.06652074145729363
s33-119-32,u032,2025-06-20,regular,hazard_cal,30,0.006378639646163808,0,4.068704373561275e-05,0.006399070093343755
s33-119-32,u032,2025-06-20,regular,hazard_cal,60,0.01724661920694115,0,0.00029744587406923135,0.017397074550690197
s33-119-32,u032,2025-06-20,regular,hazard_cal,120,0.0671540199802867,0,0.004509662399512744,0.06951517212677953
s33-119-26,u026,2025-06-20,variable,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-26,u026,2025-06-20,variable,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-26,u026,2025-06-20,variable,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-26,u026,2025-06-20,variable,hazard,30,0.00044637888353848965,0,1.992541076690685e-07,0.000446478540249862
s33-119-26,u026,2025-06-20,variable,hazard,60,0.0012057522443532642,0,1.4538384747629338e-06,0.0012064797484425689
s33-119-26,u026,2025-06-20,variable,hazard,120,0.004747305488335574,0,2.253690939958106e-05,0.0047586097336954885
s33-119-26,u026,2025-06-20,variable,hazard_cal,30,0.00043232151859950996,0,1.8690189544418644e-07,0.0004324149964898719
s33-119-26,u026,2025-06-20,variable,hazard_cal,60,0.0011757224913293562,0,1.3823233766177083e-06,0.001176414195238714
s33-119-26,u026,2025-06-20,variable,hazard_cal,120,0.004705287155464699,0,2.213972721538108e-05,0.004716391866668726
s33-119-29,u029,2025-06-20,regular,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-29,u029,2025-06-20,regular,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-29,u029,2025-06-20,regular,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-29,u029,2025-06-20,regular,hazard,30,0.001996331237132387,0,3.985338408350527e-06,0.0019983265623321634
s33-119-29,u029,2025-06-20,regular,hazard,60,0.005384411191923899,0,2.899188388371534e-05,0.005398959379648674
s33-119-29,u029,2025-06-20,regular,hazard,120,0.021052211074955696,0,0.00044319559114448727,0.021276968900288885
s33-119-29,u029,2025-06-20,regular,hazard_cal,30,0.001992741884337179,0,3.971020217591691e-06,0.0019947300361339575
s33-119-29,u029,2025-06-20,regular,hazard_cal,60,0.005411121025768684,0,2.9280230755515933e-05,0.005425814169368876
s33-119-29,u029,2025-06-20,regular,hazard_cal,120,0.021499231329245694,0,0.00046221694774841956,0.02173370658601391
s33-119-53,u053,2025-06-20,regular,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-53,u053,2025-06-20,regular,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-53,u053,2025-06-20,regular,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-53,u053,2025-06-20,regular,hazard,30,0.0010029134268935147,0,1.0058353418432932e-06,0.001003416681072822
s33-119-53,u053,2025-06-20,regular,hazard,60,0.0027076025831106465,0,7.331111748067446e-06,0.0027112747690291854
s33-119-53,u053,2025-06-20,regular,hazard,120,0.0106337079448946,0,0.00011307574465731453,0.010690649846005009
s33-119-53,u053,2025-06-20,regular,hazard_cal,30,0.0009873131813885605,0,9.747873181436006e-07,0.0009878008960921621
s33-119-53,u053,2025-06-20,regular,hazard_cal,60,0.0026835985052230393,0,7.201700937235331e-06,0.002687205810843637
s33-119-53,u053,2025-06-20,regular,hazard_cal,120,0.010712194868061409,0,0.00011475111889132119,0.010769983493376276
s33-119-6,u006,2025-06-20,variable,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-6,u006,2025-06-20,variable,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-6,u006,2025-06-20,variable,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-6,u006,2025-06-20,variable,hazard,30,0.0030194961943408316,0,9.117357267638765e-06,0.0030240640704150526
s33-119-6,u006,2025-06-20,variable,hazard,60,0.008136015525720852,0,6.619474863477075e-05,0.008169293523153966
s33-119-6,u006,2025-06-20,variable,hazard,120,0.03166491400326532,0,0.0010026667788341883,0.032177088386456956
s33-119-6,u006,2025-06-20,variable,hazard_cal,30,0.0030392962887231256,0,9.237321930646164e-06,0.0030439243293918974
s33-119-6,u006,2025-06-20,variable,hazard_cal,60,0.008244519887548485,0,6.797210817618248e-05,0.008278693903491993
s33-119-6,u006,2025-06-20,variable,hazard_cal,120,0.03259860902710676,0,0.0010626693105021665,0.033141780747592414
s33-119-28,u028,2025-06-20,regular,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-28,u028,2025-06-20,regular,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-28,u028,2025-06-20,regular,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-28,u028,2025-06-20,regular,hazard,30,0.0027746400407895333,0,7.698627355952543e-06,0.0027784964896242653
s33-119-28,u028,2025-06-20,regular,hazard,60,0.007478016845756885,0,5.5920735945423756e-05,0.0075061173922865276
s33-119-28,u028,2025-06-20,regular,hazard,120,0.029135965786309503,0,0.0008489045023009979,0.02956884705189213
s33-119-28,u028,2025-06-20,regular,hazard_cal,30,0.0027880823871387905,0,7.773403397473537e-06,0.0027919763282741174
s33-119-28,u028,2025-06-20,regular,hazard_cal,60,0.007564922454431411,0,5.722805174156056e-05,0.0075936816126424235
s33-119-28,u028,2025-06-20,regular,hazard_cal,120,0.029946231157842673,0,0.0008967767605589474,0.030403777224955297
s33-119-31,u031,2025-06-20,variable,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-31,u031,2025-06-20,variable,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-31,u031,2025-06-20,variable,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-31,u031,2025-06-20,variable,hazard,30,0.0005672482871469375,0,3.217706192711345e-07,0.0005674092333237464
s33-119-31,u031,2025-06-20,variable,hazard,60,0.00153206445111298,0,2.3472214823641165e-06,0.001533239261931412
s33-119-31,u031,2025-06-20,variable,hazard,120,0.006028779797608741,0,3.634618584805529e-05,0.006047026263445297
s33-119-31,u031,2025-06-20,variable,hazard_cal,30,0.0005520451923128888,0,3.0475389435577445e-07,0.0005521976253626031
s33-119-31,u031,2025-06-20,variable,hazard_cal,60,0.001501142193304772,0,2.253427884519861e-06,0.001502270036089935
s33-119-31,u031,2025-06-20,variable,hazard_cal,120,0.00600428501478234,0,3.6051438538739764e-05,0.006022383214917603
s33-119-44,u044,2025-06-20,variable,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-44,u044,2025-06-20,variable,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-44,u044,2025-06-20,variable,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-44,u044,2025-06-20,variable,hazard,30,0.00023757193468187943,0,5.6440424148491186e-08,0.0002376001593643038
s33-119-44,u044,2025-06-20,variable,hazard,60,0.0006418550696044578,0,4.119779303769434e-07,0.000642061146755474
s33-119-44,u044,2025-06-20,variable,hazard,120,0.0025295029683495285,0,6.3983852668890756e-06,0.00253270756615007
s33-119-44,u044,2025-06-20,variable,hazard_cal,30,0.00022718327856574572,0,5.1612242059881216e-08,0.00022720908859592118
s33-119-44,u044,2025-06-20,variable,hazard_cal,60,0.0006179613768144687,0,3.818762632344338e-07,0.0006181523936441551
s33-119-44,u044,2025-06-20,variable,hazard_cal,120,0.002475467353817984,0,6.1279386198186114e-06,0.002478536389038431
s33-119-10,u010,2025-06-20,regular,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-10,u010,2025-06-20,regular,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-10,u010,2025-06-20,regular,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-10,u010,2025-06-20,regular,hazard,30,0.0010328343428653852,0,1.066746779802172e-06,0.0010333680837975785
s33-119-10,u010,2025-06-20,regular,hazard,60,0.002788300774646091,0,7.77462120989199e-06,0.0027921953263901206
s33-119-10,u010,2025-06-20,regular,hazard,120,0.010949162742362573,0,0.00011988416475874069,0.011009545993301202
s33-119-10,u010,2025-06-20,regular,hazard_cal,30,0.0010173715233833258,0,1.035044816591309e-06,0.001017889397068043
s33-119-10,u010,2025-06-20,regular,hazard_cal,60,0.0027652183858842827,0,7.646432721632478e-06,0.002769048664913275
s33-119-10,u010,2025-06-20,regular,hazard_cal,120,0.011036458359818702,0,0.0001218034131280121,0.011097811901217855
s33-119-8,u008,2025-06-20,regular,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-8,u008,2025-06-20,regular,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-8,u008,2025-06-20,regular,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-8,u008,2025-06-20,regular,hazard,30,0.002812217514006954,0,7.908567346087451e-06,0.0028161792268888183
s33-119-8,u008,2025-06-20,regular,hazard,60,0.007579018496661982,0,5.744152137274445e-05,0.007607885204048002
s33-119-8,u008,2025-06-20,regular,hazard,120,0.029524517461858468,0,0.0008716971313555856,0.029969139404038073
s33-119-8,u008,2025-06-20,regular,hazard_cal,30,0.002826607594961783,0,7.989710495895635e-06,0.0028306099941302286
s33-119-8,u008,2025-06-20,regular,hazard_cal,60,0.007669164611046386,0,5.8816085831326266e-05,0.0076987238808832155
s33-119-8,u008,2025-06-20,regular,hazard_cal,120,0.030353476384816225,0,0.0009213335286435962,0.03082368254181374
s33-119-41,u041,2025-06-20,regular,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-41,u041,2025-06-20,regular,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-41,u041,2025-06-20,regular,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-41,u041,2025-06-20,regular,hazard,30,0.0008470731281935429,0,7.175328845075943e-07,0.000847432097365539
s33-119-41,u041,2025-06-20,regular,hazard,60,0.0022872182821126463,0,5.231367470030325e-06,0.002289837961128445
s33-119-41,u041,2025-06-20,regular,hazard,120,0.008989018600024656,0,8.080245539158923e-05,0.009029663583397667
s33-119-41,u041,2025-06-20,regular,hazard_cal,30,0.0008310623645015891,0,6.906646536909721e-07,0.0008314078882762351
s33-119-41,u041,2025-06-20,regular,hazard_cal,60,0.00225924061344418,0,5.104168149435635e-06,0.0022617965478918187
s33-119-41,u041,2025-06-20,regular,hazard_cal,120,0.009024822356234807,0,8.144741856159557e-05,0.009065792752161713
s33-119-59,u059,2025-06-20,new,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-59,u059,2025-06-20,new,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-59,u059,2025-06-20,new,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-59,u059,2025-06-20,new,hazard,30,0.001890947039984936,0,3.575680708027791e-06,0.001892737137347783
s33-119-59,u059,2025-06-20,new,hazard,60,0.005100691976797189,0,2.6017058642163216e-05,0.005113744911034331
s33-119-59,u059,2025-06-20,new,hazard,120,0.01995235578720822,0,0.00039809650145934135,0.020154091955600223
s33-119-59,u059,2025-06-20,new,hazard_cal,30,0.001885485194275005,0,3.5550544178302534e-06,0.0018872649589824532
s33-119-59,u059,2025-06-20,new,hazard_cal,60,0.005120410905583017,0,2.6218607842013494e-05,0.005133565132080035
s33-119-59,u059,2025-06-20,new,hazard_cal,120,0.0203543047671515,0,0.0004142977225540862,0.02056430816391122
s33-119-0,u000,2025-06-20,regular,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-0,u000,2025-06-20,regular,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-0,u000,2025-06-20,regular,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-0,u000,2025-06-20,regular,hazard,30,0.002990830087798324,0,8.94506461407973e-06,0.0029953115578796857
s33-119-0,u000,2025-06-20,regular,hazard,60,0.008058997556361303,0,6.494744161343744e-05,0.008091646808979804
s33-119-0,u000,2025-06-20,regular,hazard,120,0.031369191809734964,0,0.000984026194795943,0.03187174259104
s33-119-0,u000,2025-06-20,regular,hazard_cal,30,0.003009864049970834,0,9.059281599306831e-06,0.00301440280040633
s33-119-0,u000,2025-06-20,regular,hazard_cal,60,0.008164915473709122,0,6.666584469281466e-05,0.008198430954775461
s33-119-0,u000,2025-06-20,regular,hazard_cal,120,0.032288243647776715,0,0.0010425306778581935,0.0328210084119589
s33-119-14,u014,2025-06-20,regular,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-14,u014,2025-06-20,regular,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-14,u014,2025-06-20,regular,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-14,u014,2025-06-20,regular,hazard,30,0.0027534811706418916,0,7.581658557079442e-06,0.002757278972973905
s33-119-14,u014,2025-06-20,regular,hazard,60,0.007421142292778793,0,5.507335292967008e-05,0.007448815967771516
s33-119-14,u014,2025-06-20,regular,hazard,120,0.028917112421269597,0,0.0008361993907843445,0.02934345122514683
s33-119-14,u014,2025-06-20,regular,hazard_cal,30,0.0027663944754371395,0,7.652938393729127e-06,0.0027702280163238472
s33-119-14,u014,2025-06-20,regular,hazard_cal,60,0.007506235481612777,0,5.63435711054226e-05,0.0075345490416483816
s33-119-14,u014,2025-06-20,regular,hazard_cal,120,0.029716893270382405,0,0.0008830937456432991,0.03016738746046078
s33-119-37,u037,2025-06-20,variable,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-37,u037,2025-06-20,variable,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-37,u037,2025-06-20,variable,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-37,u037,2025-06-20,variable,hazard,30,0.000831438412657981,0,6.912898340432232e-07,0.00083178424928286
s33-119-37,u037,2025-06-20,variable,hazard,60,0.0022450361515449213,0,5.040187321743631e-06,0.002247560023369009
s33-119-37,u037,2025-06-20,variable,hazard,120,0.008823859738157691,0,7.786050067868032e-05,0.008863020524884904
s33-119-37,u037,2025-06-20,variable,hazard_cal,30,0.0008154168137352036,0,6.649045801220717e-07,0.0008157494468606527
s33-119-37,u037,2025-06-20,variable,hazard_cal,60,0.002216742096589619,0,4.913945522792539e-06,0.002219202706381756
s33-119-37,u037,2025-06-20,variable,hazard_cal,120,0.008855700461785077,0,7.842343066886041e-05,0.008895145223789118
s33-119-38,u038,2025-06-20,regular,empirical,30,0.0028985507246376274,0,8.401596303297314e-06,0.002902759657961351
s33-119-38,u038,2025-06-20,regular,empirical,60,0.004637681159420315,0,2.1508086536442157e-05,0.004648468567984626
s33-119-38,u038,2025-06-20,regular,empirical,120,0.0197101449275362,0,0.000388489813064481,0.0199069805668798
s33-119-38,u038,2025-06-20,regular,hazard,30,0.0012134723552978954,0,1.4725151570722217e-06,0.0012142092090378456
